Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.99%;71;142;0.003019982406500099;0.05495436658264836;1.0046193049363579;0.9975246692634214
Energetyczne;Prog_Energii_99.0%;72;3;0.21104216605385878;0.4593932586073274;0.8684307597773895;8.719428399271338
Energetyczne;Prog_Energii_99.9%;72;7;0.006560690830069015;0.08099809152115262;0.3501039605903289;1.5373692283543061
Energetyczne;Prog_Energii_99.99%;72;16;0.002547466701388296;0.05047243506497676;0.32048841103570513;0.957982677020758
Energetyczne;Prog_Energii_99.0%;73;9;0.3047420808911026;0.5520344924831261;1.1448204035076452;8.964483531955851
Energetyczne;Prog_Energii_99.9%;73;15;0.030900534972083386;0.17578547998080896;0.3882746642452908;2.854578947334681
Energetyczne;Prog_Energii_99.99%;73;19;0.0015297963675478385;0.03911261136191035;0.13363060686850226;0.6351493705918242
Energetyczne;Prog_Energii_99.0%;74;5;0.2525038319615773;0.502497593985859;1.5100035786426806;9.070369131305997
Energetyczne;Prog_Energii_99.9%;74;15;0.025198489598400015;0.15874032127471588;0.48415626926484023;2.865353639930659
Energetyczne;Prog_Energii_99.99%;74;20;0.0017618199122480449;0.04197403855060941;0.3929549173332436;0.7576554159509258
Energetyczne;Prog_Energii_99.0%;75;3;0.276936919369299;0.526247963767366;1.0647639675392249;9.001303381285346
Energetyczne;Prog_Energii_99.9%;75;13;0.033447169589289706;0.18288567354850327;1.0610418828669967;3.1282010478780995
Energetyczne;Prog_Energii_99.99%;75;103;0.0034012722003091043;0.05832042695581973;0.9238911625119473;0.9975522804825326
Energetyczne;Prog_Energii_99.0%;76;3;0.26420477105963264;0.514008532088362;1.476459141818811;9.348904818950787
Energetyczne;Prog_Energii_99.9%;76;17;0.028648115735672424;0.16925754262564616;1.220686203404397;3.0784949219960605
