Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.9%;65;466;0.024802021027222326;0.15748657411735872;1.7121494718271144;3.156996210610899
Energetyczne;Prog_Energii_99.99%;65;2439;0.0024859452941097234;0.04985925484912228;0.5126746257796153;0.9994850640745022
Energetyczne;Prog_Energii_99.0%;66;35;0.3768818781184734;0.6139070598376218;2.1426480810729336;9.876021845154694
Energetyczne;Prog_Energii_99.9%;66;307;0.03861597431506877;0.19650947640016947;0.7841257704168605;3.1612796279314783
Energetyczne;Prog_Energii_99.99%;66;2159;0.0038638522504595286;0.06215989261943371;0.32590375375587044;0.9999762139310985
Energetyczne;Prog_Energii_99.0%;67;38;0.38043205235716476;0.6167917414793788;3.349241072372312;9.878734990312013
Energetyczne;Prog_Energii_99.9%;67;387;0.038954891615990646;0.19736993594767832;2.5190664049541835;3.161140399846222
Energetyczne;Prog_Energii_99.99%;67;2282;0.0038952257083300795;0.06241174335275437;0.9249442485768493;0.9996065631268524
Energetyczne;Prog_Energii_99.0%;68;18;0.2649420277808057;0.5147251963725943;1.629537189241439;9.639082554387663
Energetyczne;Prog_Energii_99.9%;68;170;0.028401589462507218;0.16852771125992075;0.6244725441060401;3.155960759225182
Energetyczne;Prog_Energii_99.99%;68;1488;0.0028476375720487986;0.05336326050803866;0.2692213954370217;0.9993155124971587
Energetyczne;Prog_Energii_99.0%;69;25;0.26842619975920706;0.518098639024662;1.724530357088815;9.78704110097953
Energetyczne;Prog_Energii_99.9%;69;243;0.02801657156700196;0.16738151500987783;0.610175845904724;3.16188780196336
Energetyczne;Prog_Energii_99.99%;69;1923;0.0028017083210460803;0.05293116587650493;0.2026408553693555;0.9998858459295428
