Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_0.1;40;3124;0.0007214757810545204;0.026860301209303675;0.09936669120102426;0.5056386508168161
Fidelity (MAX_ERROR);Tolerancja_1.0;40;97;0.06768791490955955;0.26016901220083755;0.9884543067855645;4.897618507271595
Fidelity (MAX_ERROR);Tolerancja_0.01;41;4839;5.40687485808409e-06;0.0023252687711497115;0.009889354417051521;0.04133494999001507
Fidelity (MAX_ERROR);Tolerancja_0.1;41;3566;0.0005692927847433885;0.023859857181957073;0.09986075065588995;0.4241427982957237
Fidelity (MAX_ERROR);Tolerancja_1.0;41;106;0.0802081238554994;0.28321038797243897;0.9805796731391689;5.034466281377592
Fidelity (MAX_ERROR);Tolerancja_0.01;42;4829;6.421189432404743e-06;0.002534006596756359;0.009733659603040401;0.04932587262214506
Fidelity (MAX_ERROR);Tolerancja_0.1;42;3374;0.0007264284836786693;0.026952337258179842;0.09984541404450287;0.5246424994188356
Fidelity (MAX_ERROR);Tolerancja_1.0;42;150;0.06525789847647638;0.25545625550468787;0.9897081671161274;4.9726005984687305
Fidelity (MAX_ERROR);Tolerancja_0.01;43;4846;5.684542604893792e-06;0.00238422788443005;0.009898434260322109;0.04592184363783169
Fidelity (MAX_ERROR);Tolerancja_0.1;43;3580;0.0005249249330035673;0.02291124032006053;0.09981066229105373;0.4412860039081857
Fidelity (MAX_ERROR);Tolerancja_1.0;43;184;0.052246874924558054;0.2285757531422746;0.9990794359293727;4.402523795542458
Fidelity (MAX_ERROR);Tolerancja_0.01;44;4808;6.683086857240875e-06;0.0025851666981533076;0.009936547466225853;0.04468260857190692
Fidelity (MAX_ERROR);Tolerancja_0.1;44;3306;0.0006705100630600083;0.025894209064190554;0.09985400935966293;0.4475613927414657
Fidelity (MAX_ERROR);Tolerancja_1.0;44;99;0.07344848513569326;0.2710138098615885;0.9966263368934349;4.684264265154337
Fidelity (MAX_ERROR);Tolerancja_0.01;45;4892;6.257244177947469e-06;0.0025014484160077073;0.009864893027725863;0.041237530318031235
Fidelity (MAX_ERROR);Tolerancja_0.1;45;3777;0.0008590232194701293;0.029309097895877472;0.09963104452474436;0.48317399045324505
Fidelity (MAX_ERROR);Tolerancja_1.0;45;318;0.06620735106828396;0.2573078915779381;0.9919027715907376;4.241839212878346
Fidelity (MAX_ERROR);Tolerancja_0.01;46;4805;6.140876529348499e-06;0.0024780792015891054;0.009910278955560514;0.05141270152010071
Fidelity (MAX_ERROR);Tolerancja_0.1;46;3468;0.00044683647854931155;0.021138507008521476;0.09953818925903501;0.43856053943423295
Fidelity (MAX_ERROR);Tolerancja_1.0;46;545;0.01120214989265747;0.10584020924326194;0.9955989757620358;2.195866493354759
Fidelity (MAX_ERROR);Tolerancja_0.01;47;4765;6.692476168643828e-06;0.0025869820580444363;0.00994715411531466;0.0415825170114974
Fidelity (MAX_ERROR);Tolerancja_0.1;47;3159;0.0005353650158637975;0.02313795617300278;0.09931626681485817;0.37191384964705576
Fidelity (MAX_ERROR);Tolerancja_1.0;47;50;0.0941496073054316;0.30683807994678824;0.9643207728316903;4.932040266567384
Fidelity (MAX_ERROR);Tolerancja_0.01;48;4847;6.525824436604138e-06;0.0025545693250730423;0.009892604066184418;0.04002416728492365
Fidelity (MAX_ERROR);Tolerancja_0.1;48;3583;0.0007879529664097303;0.028070499931595987;0.09981619509243345;0.4397995286354234
