Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MSE);Tolerancja_0.1;51;210;0.09938454255230367;0.3152531404321037;3.6686997739058222;5.227676809362421
Fidelity (MSE);Tolerancja_1.0;51;22;0.9860965047992409;0.9930239195504008;4.6316906768922514;16.4667927122326
Fidelity (MSE);Tolerancja_0.01;52;2048;0.009991508331774685;0.09995753264149074;1.3792895082135432;1.615821874678223
Fidelity (MSE);Tolerancja_0.1;52;294;0.09961837948554496;0.3156237942322235;3.641881709038728;5.102085029634633
Fidelity (MSE);Tolerancja_1.0;52;28;0.9803845840718055;0.9901437188973152;4.879946375567692;16.00575602248746
Fidelity (MSE);Tolerancja_0.01;53;1606;0.009999068263357827;0.09999534120826743;1.637328608577035;1.6388506517591481
Fidelity (MSE);Tolerancja_0.1;53;206;0.09943951544325812;0.3153403168693437;3.0229476118093004;5.168197613835759
Fidelity (MSE);Tolerancja_1.0;53;22;0.9422087349314315;0.9706743712138647;3.295272105639313;15.908644409707959
Fidelity (MSE);Tolerancja_0.01;54;2340;0.009992995780362736;0.09996497276727852;1.1950595852115988;1.7040089178910534
Fidelity (MSE);Tolerancja_0.1;54;382;0.0997159959936367;0.31577839697109855;3.4942838462405597;5.382777483156836
Fidelity (MSE);Tolerancja_1.0;54;43;0.9968116556209472;0.9984045550882403;5.1009598237022695;17.018863892396254
Fidelity (MSE);Tolerancja_0.01;55;2385;0.009995223605510795;0.09997611517512968;1.043416222190145;1.5545831666308565
Fidelity (MSE);Tolerancja_0.1;55;400;0.09982085393664544;0.3159443842460971;3.4966444316103393;4.912791625081232
Fidelity (MSE);Tolerancja_1.0;55;42;0.9728760973159278;0.9863448166416894;3.879144353978382;15.337213751092124
Fidelity (MSE);Tolerancja_0.01;56;2160;0.009988130517309199;0.0999406349655094;1.2416737194281566;1.836949264390924
Fidelity (MSE);Tolerancja_0.1;56;314;0.09972278349876418;0.3157891440483098;3.382709568202964;5.804332102376349
Fidelity (MSE);Tolerancja_1.0;56;34;0.9573931430239986;0.97846468665149;4.337241883584831;17.984576413760525
Fidelity (MSE);Tolerancja_0.01;57;2574;0.00998935578367806;0.09994676474843026;0.9089379136316165;1.706199589198199
Fidelity (MSE);Tolerancja_0.1;57;496;0.09998628069506055;0.31620607314702315;3.368033277814024;5.397980349472992
Fidelity (MSE);Tolerancja_1.0;57;50;0.967815468001265;0.9837761269726283;4.41679994667572;16.79412463153347
Fidelity (MSE);Tolerancja_0.01;58;1858;0.009997707348138181;0.099988536083584;1.7253716961574932;1.6013513456984083
Fidelity (MSE);Tolerancja_0.1;58;251;0.09991834220104762;0.3160986273317991;3.6517530325269325;5.062429975252943
Fidelity (MSE);Tolerancja_1.0;58;25;0.9814210687988628;0.99066698178493;5.0753474198695425;15.865877895183347
Fidelity (MSE);Tolerancja_0.01;59;1696;0.00999741003801594;0.09998704935148321;1.679001861236764;1.7138239698371365
